ID,Updated_DttM,importID,LoadNo,OpsOrg,RoutePrefix,RouteID,RouteVer,Load_Status,Stop_Status,LoadSessionNo,Scac,Mode,Trailer1,Trailer2,PlanArrivalTime,PlanDepartTime,ScheduleArrivalTime,ScheduleDepartTime,ActualArrivalTime,ActualDepartTime,LastPingTime,Location,AcctActorID,AcctID
11325,2026-03-16 10:45:40.760,25168,53209853,GMOps,GM-USA-18008,ARM162A,09-2,Cancelled,Cancelled,3443511,LGSI,TL,NULL,NULL,2026-03-16 04:30:00.000,2026-03-16 05:30:00.000,2026-03-16 04:30:00.000,2026-03-16 05:30:00.000,NULL,NULL,2026-03-16 08:50:17.000,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
10674,2026-03-16 10:45:40.760,24535,53168864,GMOps,GM-USA-18008,ARM617L,05-2,Active,Completed,3490550,SYFN,TL,321,,2026-03-16 04:10:00.000,2026-03-16 05:10:00.000,2026-03-16 04:10:00.000,2026-03-16 05:10:00.000,2026-03-16 03:49:00.000,2026-03-16 05:41:00.000,2026-03-16 05:50:02.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10066,2026-03-16 10:45:40.760,23927,53160239,GMOps,GM-MEX-18008,ARM703VAU,01-2,Active,Completed,3399063,PAMT,TL,261911,,2026-03-16 04:00:00.000,2026-03-16 05:00:00.000,2026-03-16 04:00:00.000,2026-03-16 05:00:00.000,2026-03-16 03:48:00.000,2026-03-16 05:05:00.000,2026-03-15 00:36:46.000,"Avancez-VAA, Arlington, TX",NULL,NULL
10189,2026-03-16 10:45:40.760,24050,53163017,GMOps,GM-MEX-18008,ARG937V,01-7,Active,Completed,5604053,TMAQ,MR,13214,,2026-03-16 04:00:00.000,2026-03-16 06:00:00.000,2026-03-16 04:00:00.000,2026-03-16 06:00:00.000,2026-03-16 04:00:00.000,2026-03-16 06:16:00.000,2026-03-16 06:23:19.000,"Avancez-VAA, Arlington, TX",NULL,NULL
10492,2026-03-16 10:45:40.760,24353,53167199,GMOps,GM-USA-18008,ARM600A,01-2,Active,In-Progress,5860152,XFSN,TL,5150,,2026-03-16 04:00:00.000,2026-03-16 05:00:00.000,2026-03-16 04:00:00.000,2026-03-16 05:00:00.000,2026-03-16 03:56:00.000,NULL,2026-03-16 06:22:03.000,"GMVM Arlington Asm, Arlington, TX",18008-BW,18008-BW
11447,2026-03-16 10:45:40.760,25290,53211568,GMOps,GM-USA-18008,ARM115A,05-2,Cancelled,Cancelled,4588738,LGSI,TL,NULL,NULL,2026-03-16 04:00:00.000,2026-03-16 05:00:00.000,2026-03-16 04:00:00.000,2026-03-16 05:00:00.000,NULL,NULL,2026-03-16 08:43:52.000,"GMVM Arlington Asm, Arlington, TX",18008-BN,18008-BN
11496,2026-03-16 10:45:40.760,25339,53212377,GMOps,GM-USA-18008,ARS180A,12-2,Active,Pending,4044106,ZZZZ,CTL,NULL,NULL,2026-03-16 04:00:00.000,2026-03-16 05:00:00.000,2026-03-16 04:00:00.000,2026-03-16 05:00:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008,18008
10976,2026-03-16 10:45:40.760,24837,53173251,GMOps,GM-USA-18008,ARM530VY,01-2,Active,Completed,3401808,ULIQ,TL,5308,,2026-03-16 04:00:00.000,2026-03-16 06:00:00.000,2026-03-16 04:00:00.000,2026-03-16 06:00:00.000,2026-03-16 04:00:00.000,2026-03-16 05:30:00.000,2026-03-16 04:57:51.000,"Avancez-VAA, Arlington, TX",NULL,NULL
8976,2026-03-16 10:45:40.760,22883,53144685,GMOps,GM-MEX-18008,ARG711LY,01-8,Active,Completed,5361202,TMAQ,MR,13379,,2026-03-16 03:50:00.000,2026-03-16 04:50:00.000,2026-03-16 03:50:00.000,2026-03-16 04:50:00.000,2026-03-16 03:50:00.000,2026-03-16 06:15:00.000,2026-03-16 06:18:04.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
9949,2026-03-16 10:45:40.760,23810,53157631,GMOps,GM-USA-18008,ARM821L,01-4,Cancelled,Cancelled,5577134,EVRP,TL,NULL,NULL,2026-03-16 03:50:00.000,2026-03-16 04:50:00.000,2026-03-16 03:50:00.000,2026-03-16 04:50:00.000,NULL,NULL,2026-03-10 08:27:09.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
9952,2026-03-16 10:45:40.760,23813,53157723,GMOps,GM-USA-18008,ARM811A,10-3,Active,Completed,5343851,EVRP,TL,1675,,2026-03-16 03:45:00.000,2026-03-16 04:45:00.000,2026-03-16 03:45:00.000,2026-03-16 04:45:00.000,2026-03-14 22:00:00.000,2026-03-16 05:08:00.000,2026-03-15 05:02:55.000,"GMVM Arlington Asm, Arlington, TX",18008-F1,18008-F1
10511,2026-03-16 10:45:40.760,24372,53167270,GMOps,GM-USA-18008,ARM602V,02-2,Active,In-Progress,5370619,MOSR,TL,PTLZ190321,,2026-03-16 03:45:00.000,2026-03-16 05:45:00.000,2026-03-16 03:45:00.000,2026-03-16 05:45:00.000,2026-03-16 03:48:00.000,NULL,2026-03-16 09:25:55.000,"Avancez-VAA, Arlington, TX",NULL,NULL
10731,2026-03-16 10:45:40.760,24592,53169130,GMOps,GM-USA-18008,ARM560A,04-3,Active,Completed,3364945,LOAA,TL,14,,2026-03-16 03:30:00.000,2026-03-16 04:30:00.000,2026-03-16 03:30:00.000,2026-03-16 04:30:00.000,2026-03-14 14:35:00.000,2026-03-14 14:35:00.000,NULL,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
10787,2026-03-16 10:45:40.760,24648,53170417,GMOps,GM-MEX-18008,ARM988AU,05-2,Active,In-Progress,3371582,HLGI,TL,7326173,,2026-03-16 03:30:00.000,2026-03-16 04:30:00.000,2026-03-16 03:30:00.000,2026-03-16 04:30:00.000,2026-03-16 03:30:00.000,NULL,2026-03-16 06:58:25.000,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
10956,2026-03-16 10:45:40.760,24817,53173231,GMOps,GM-USA-18008,ARM223A,02-2,Active,Completed,3401736,LGSI,TL,6526001,,2026-03-16 03:30:00.000,2026-03-16 04:30:00.000,2026-03-16 03:30:00.000,2026-03-16 04:30:00.000,2026-03-15 03:00:00.000,2026-03-15 03:30:00.000,2026-03-16 08:16:45.000,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
11468,2026-03-16 10:45:40.760,25311,53211737,GMOps,GM-USA-18008,ARM162A,13-2,Active,Completed,5817780,LGSI,TL,6523013,,2026-03-16 03:30:00.000,2026-03-16 04:30:00.000,2026-03-16 03:30:00.000,2026-03-16 04:30:00.000,2026-03-16 05:44:00.000,2026-03-16 07:25:00.000,2026-03-16 09:40:05.000,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
11289,2026-03-16 10:45:40.760,25132,53209799,GMOps,GM-USA-18008,ARM181A,05-2,Active,In-Progress,3374159,BLXW,TL,54442,,2026-03-16 03:30:00.000,2026-03-16 04:30:00.000,2026-03-16 03:30:00.000,2026-03-16 04:30:00.000,2026-03-16 03:31:00.000,NULL,2026-03-16 06:52:27.000,"GMVM Arlington Asm, Arlington, TX",18008-BN,18008-BN
10301,2026-03-16 10:45:40.760,24162,53163479,GMOps,GM-USA-18008,ARM825A,02-4,Active,Pending,3671706,AUBA,TL,53832,,2026-03-16 00:45:00.000,2026-03-16 01:45:00.000,2026-03-16 03:15:00.000,2026-03-16 04:15:00.000,NULL,NULL,2026-03-15 22:19:26.000,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
10292,2026-03-16 10:45:40.760,24153,53163470,GMOps,GM-USA-18008,ARM665AY,02-2,Active,Pending,3671658,PAMT,TL,180911,Pending ACA for redelivery.,2026-03-16 03:00:00.000,2026-03-16 04:00:00.000,2026-03-16 03:00:00.000,2026-03-16 04:00:00.000,NULL,NULL,2026-03-16 09:18:42.000,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
10436,2026-03-16 10:45:40.760,24297,53165300,GMOps,GM-MEX-18008,ARM941LU,01-2,Active,Completed,4762719,PAMT,TL,180451,PDO2,2026-03-16 02:45:00.000,2026-03-16 03:45:00.000,2026-03-16 02:45:00.000,2026-03-16 03:45:00.000,2026-03-16 02:39:00.000,2026-03-16 05:19:00.000,2026-03-16 05:37:02.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10070,2026-03-16 10:45:40.760,23931,53160273,ReturnOpsGM,GM-RACK-18008,ARD310DR,01-2,Active,Completed,3463508,APAD,ITL,300620,,2026-03-16 02:45:00.000,2026-03-16 05:05:00.000,2026-03-16 02:45:00.000,2026-03-16 05:05:00.000,2026-03-16 02:45:00.000,2026-03-16 07:30:00.000,2026-03-16 07:40:05.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13509,2026-03-16 10:45:40.760,27352,53271540,GMOps,GM-USA-18008,ARM162A,40-2,Active,Completed,0,LGSI,TL,6519023,,2026-03-15 23:30:00.000,2026-03-16 00:30:00.000,2026-03-16 02:31:00.000,2026-03-16 03:31:00.000,2026-03-16 04:09:00.000,2026-03-16 05:26:00.000,2026-03-16 06:46:44.000,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
10043,2026-03-16 10:45:40.760,23904,53158996,GMOps,GM-MEX-18008,ARM958AU,03-3,Active,Pending,3671668,PAMT,TL,261965,,2026-03-15 23:30:00.000,2026-03-16 00:30:00.000,2026-03-16 02:30:00.000,2026-03-16 03:30:00.000,NULL,NULL,2026-03-14 20:23:19.000,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
11550,2026-03-16 10:45:40.760,25393,53212719,GMOps,GM-USA-18008,ARM152VC,01-2,Active,Completed,3696862,BLXW,TL,7787,,2026-03-16 02:30:00.000,2026-03-16 04:00:00.000,2026-03-16 02:30:00.000,2026-03-16 04:00:00.000,2026-03-16 02:09:00.000,2026-03-16 03:26:00.000,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
9905,2026-03-16 10:45:40.760,23766,53157445,GMOps,GM-IML-18008,ARN310LA,02-4,Active,Completed,5548226,APAD,ITL,270339,,2026-03-16 02:25:00.000,2026-03-16 03:25:00.000,2026-03-16 02:25:00.000,2026-03-16 03:25:00.000,2026-03-16 02:15:00.000,2026-03-16 06:10:00.000,2026-03-16 06:32:47.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10458,2026-03-16 10:45:40.760,24319,53166077,GMOps,GM-MEX-18008,ARM950LU,01-2,Active,Completed,5369971,PAMT,TL,161634,PDO2,2026-03-16 02:25:00.000,2026-03-16 03:25:00.000,2026-03-16 02:25:00.000,2026-03-16 03:25:00.000,2026-03-16 02:32:00.000,2026-03-16 05:28:00.000,2026-03-16 05:43:06.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
11176,2026-03-16 10:45:40.760,25019,53207851,GMOps,GM-IML-18008,ARN310LC,64-4,Cancelled,Cancelled,NULL,APAD,ITL,271622,,2026-03-16 02:20:00.000,2026-03-16 03:20:00.000,2026-03-16 02:20:00.000,2026-03-16 03:20:00.000,NULL,NULL,2026-03-10 12:34:21.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
11139,2026-03-16 10:45:40.760,24982,53207503,GMOps,GM-USA-18008,ARG106L,49-3,Active,Completed,NULL,ITSB,MR,0189,,2026-03-16 02:20:00.000,2026-03-16 03:20:00.000,2026-03-16 02:20:00.000,2026-03-16 03:20:00.000,2026-03-16 00:14:00.000,2026-03-16 04:36:00.000,2026-03-16 05:09:37.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10209,2026-03-16 10:45:40.760,24070,53163131,GMOps,GM-USA-18008,ARM690A,02-3,Cancelled,Cancelled,3830926,MOSR,TL,NULL,NULL,2026-03-16 02:15:00.000,2026-03-16 03:45:00.000,2026-03-16 02:15:00.000,2026-03-16 03:45:00.000,NULL,NULL,2026-03-11 11:07:04.000,"GMVM Arlington Asm, Arlington, TX",18008-F1,18008-F1
9908,2026-03-16 10:45:40.760,23769,53157460,GMOps,GM-USA-18008,ARM821A,03-4,Active,Pending,5577154,EVRP,TL,ET1525,,2026-03-16 02:15:00.000,2026-03-16 03:15:00.000,2026-03-16 02:15:00.000,2026-03-16 03:15:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
9685,2026-03-16 10:45:40.760,23546,53154038,GMOps,GM-MEX-18008,ARM776VU,03-2,Active,Completed,3371758,PAMT,TL,251339,,2026-03-16 02:15:00.000,2026-03-16 03:15:00.000,2026-03-16 02:15:00.000,2026-03-16 03:15:00.000,2026-03-16 02:00:00.000,2026-03-16 03:31:00.000,2026-03-15 19:31:21.000,"Avancez-VAA, Arlington, TX",NULL,NULL
10166,2026-03-16 10:45:40.760,24027,53162536,GMOps,GM-USA-18008,ARM315VY,02-2,Active,Completed,5731587,QFLN,TL,5398,,2026-03-16 02:15:00.000,2026-03-16 03:45:00.000,2026-03-16 02:15:00.000,2026-03-16 03:45:00.000,2026-03-16 01:00:00.000,2026-03-16 02:00:00.000,2026-03-16 05:03:35.000,"Avancez-VAA, Arlington, TX",NULL,NULL
10106,2026-03-16 10:45:40.760,23967,53161212,GMOps,GM-MEX-18008,ARM700VU,06-2,Active,Completed,3364502,PAMT,TL,261958,PDO2,2026-03-16 02:15:00.000,2026-03-16 03:00:00.000,2026-03-16 02:15:00.000,2026-03-16 03:00:00.000,2026-03-16 02:01:00.000,2026-03-16 03:56:00.000,2026-03-16 04:04:16.000,"Avancez-VAA, Arlington, TX",NULL,NULL
10522,2026-03-16 10:45:40.760,24383,53167629,GMOps,GM-USA-18008,ARM350LA,01-2,Active,Completed,3374200,MOSR,TL,537351,,2026-03-16 02:05:00.000,2026-03-16 03:05:00.000,2026-03-16 02:05:00.000,2026-03-16 03:05:00.000,2026-03-16 02:11:00.000,2026-03-16 05:44:00.000,2026-03-16 05:52:04.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10922,2026-03-16 10:45:40.760,24783,53172997,GMOps,GM-USA-18008,ARC210LBY,01-2,Active,In-Progress,5541137,SYFN,TL,26210,,2026-03-16 02:05:00.000,2026-03-16 04:35:00.000,2026-03-16 02:05:00.000,2026-03-16 04:35:00.000,2026-03-16 02:05:00.000,NULL,2026-03-16 08:10:36.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
11324,2026-03-16 10:45:40.760,25167,53209852,GMOps,GM-USA-18008,ARM162A,08-2,Active,Completed,3443510,LGSI,TL,6519023,,2026-03-16 02:00:00.000,2026-03-16 03:00:00.000,2026-03-16 02:00:00.000,2026-03-16 03:00:00.000,2026-03-16 04:09:00.000,2026-03-16 05:26:00.000,2026-03-16 06:48:06.000,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
10693,2026-03-16 10:45:40.760,24554,53168910,GMOps,GM-USA-18008,ARM155A,02-3,Cancelled,Cancelled,3671699,MRLC,TL,NULL,NULL,2026-03-16 02:00:00.000,2026-03-16 03:00:00.000,2026-03-16 02:00:00.000,2026-03-16 03:00:00.000,NULL,NULL,2026-03-12 13:17:54.000,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
10759,2026-03-16 10:45:40.760,24620,53169654,GMOps,GM-USA-18008,ARM320L,01-2,Active,Pending,3513284,ZZZZ,UPL,NULL,NULL,2026-03-16 02:00:00.000,2026-03-16 03:00:00.000,2026-03-16 02:00:00.000,2026-03-16 03:00:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10760,2026-03-16 10:45:40.760,24621,53169658,GMOps,GM-USA-18008,ARM400A,01-2,Active,Completed,3532507,MWFP,TL,54734,,2026-03-14 16:45:00.000,2026-03-14 17:45:00.000,2026-03-16 02:00:00.000,2026-03-16 03:00:00.000,2026-03-16 02:00:00.000,2026-03-16 03:00:00.000,2026-03-16 05:03:16.000,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
10769,2026-03-16 10:45:40.760,24630,53169996,ReturnOpsGM,GM-RACK-18008,ARM195AAR,01-2,Active,Completed,5762781,SYFN,TL,006071,,2026-03-16 02:00:00.000,2026-03-16 03:00:00.000,2026-03-16 02:00:00.000,2026-03-16 03:00:00.000,2026-03-16 02:00:00.000,2026-03-16 02:44:00.000,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
10122,2026-03-16 10:45:40.760,23983,53161695,GMOps,GM-USA-18008,ARG632A,01-4,Active,Completed,5188738,SYFN,MR,W90243,,2026-03-16 02:00:00.000,2026-03-16 03:00:00.000,2026-03-16 02:00:00.000,2026-03-16 03:00:00.000,2026-03-16 01:56:00.000,2026-03-16 04:53:00.000,2026-03-16 04:58:50.000,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
10057,2026-03-16 10:45:40.760,23918,53159974,GMOps,GM-MEX-18008,ARM775AU,01-2,Active,In-Progress,3764336,PAMT,TL,161296,PENDING REDELIVERY,2026-03-16 02:00:00.000,2026-03-16 03:00:00.000,2026-03-16 02:00:00.000,2026-03-16 03:00:00.000,2026-03-16 01:53:00.000,NULL,2026-03-16 08:19:18.000,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
9542,2026-03-16 10:45:40.760,23403,53151843,GMOps,GM-IML-18008,ARN655VAY,01-4,Active,Completed,3364956,APAD,ITL,237050,,2026-03-16 02:00:00.000,2026-03-16 03:00:00.000,2026-03-16 02:00:00.000,2026-03-16 03:00:00.000,2026-03-16 01:52:00.000,2026-03-16 06:00:00.000,2026-03-16 06:47:55.000,"Avancez-VAA, Arlington, TX",NULL,NULL
10201,2026-03-16 10:45:40.760,24062,53163111,GMOps,GM-USA-18008,ARM144A,02-2,Active,Completed,3763175,PAMT,TL,240603,PDO2,2026-03-14 06:00:00.000,2026-03-14 07:00:00.000,2026-03-16 02:00:00.000,2026-03-16 03:00:00.000,2026-03-16 01:56:00.000,2026-03-16 05:17:00.000,2026-03-16 05:34:28.000,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
10387,2026-03-16 10:45:40.760,24248,53164382,GMOps,GM-MEX-18008,ARM962V,01-6,Active,Completed,5369981,TMAQ,TL,13493,,2026-03-16 02:00:00.000,2026-03-16 04:30:00.000,2026-03-16 02:00:00.000,2026-03-16 04:30:00.000,2026-03-16 02:00:00.000,2026-03-16 04:30:00.000,2026-03-15 16:55:45.000,"Avancez-VAA, Arlington, TX",NULL,NULL
10079,2026-03-16 10:45:40.760,23940,53160391,GMOps,GM-MEX-18008,ARM940AU,04-3,Active,Pending,5375013,PAMT,TL,261805,,2026-03-16 01:45:00.000,2026-03-16 02:15:00.000,2026-03-16 01:45:00.000,2026-03-16 02:15:00.000,NULL,NULL,2026-03-13 23:22:31.000,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
9677,2026-03-16 10:45:40.760,23538,53154029,GMOps,GM-MEX-18008,ARM765VAU,02-3,Active,Pending,3371313,PAMT,TL,161744,261778,2026-03-16 01:00:00.000,2026-03-16 02:00:00.000,2026-03-16 01:40:00.000,2026-03-16 02:40:00.000,NULL,NULL,2026-03-15 10:34:36.000,"Avancez-VAA, Arlington, TX",NULL,NULL
11495,2026-03-16 10:45:40.760,25338,53212376,GMOps,GM-USA-18008,ARS180A,11-2,Active,Pending,4044105,ZZZZ,CTL,NULL,NULL,2026-03-16 01:30:00.000,2026-03-16 02:30:00.000,2026-03-16 01:30:00.000,2026-03-16 02:30:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008,18008
10942,2026-03-16 10:45:40.760,24803,53173191,GMOps,GM-USA-18008,ARM225LA,07-2,Active,Completed,3765702,BLXW,TL,2056,,2026-03-16 01:25:00.000,2026-03-16 02:25:00.000,2026-03-16 01:25:00.000,2026-03-16 02:25:00.000,2026-03-16 01:35:00.000,2026-03-16 06:12:00.000,2026-03-16 06:25:55.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10179,2026-03-16 10:45:40.760,24040,53162828,GMOps,GM-USA-18008,ARM811A,01-3,Active,Completed,4439083,EVRP,TL,1478,,2026-03-16 01:15:00.000,2026-03-16 02:15:00.000,2026-03-16 01:15:00.000,2026-03-16 02:15:00.000,2026-03-16 01:15:00.000,2026-03-16 02:35:00.000,NULL,"GMVM Arlington Asm, Arlington, TX",18008-F1,18008-F1
10650,2026-03-16 10:45:40.760,24511,53168826,GMOps,GM-USA-18008,ARM450VA,02-2,Cancelled,Cancelled,3401806,EVRP,TL,ET1739,,2026-03-16 01:15:00.000,2026-03-16 02:15:00.000,2026-03-16 01:15:00.000,2026-03-16 02:15:00.000,NULL,NULL,2026-03-14 19:37:25.000,"Avancez-VAA, Arlington, TX",NULL,NULL
13512,2026-03-16 10:45:40.760,27355,53271643,GMOps,GM-USA-18008,ARM450VA,91-2,Active,Completed,NULL,EVRP,TL,ET1739,,2026-03-16 01:15:00.000,2026-03-16 02:15:00.000,2026-03-16 01:15:00.000,2026-03-16 02:15:00.000,2026-03-16 01:15:00.000,2026-03-16 02:34:00.000,2026-03-14 22:25:33.000,"Avancez-VAA, Arlington, TX",NULL,NULL
10212,2026-03-16 10:45:40.760,24073,53163149,GMOps,GM-USA-18008,ARG820L,01-5,Active,Completed,4119359,EVRP,MR,ET1436,,2026-03-16 00:45:00.000,2026-03-16 01:45:00.000,2026-03-16 00:45:00.000,2026-03-16 01:45:00.000,2026-03-16 00:26:00.000,2026-03-16 01:45:00.000,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10278,2026-03-16 10:45:40.760,24139,53163430,GMOps,GM-USA-18008,ARM320F,04-3,Active,Completed,3490667,MOSR,TL,70948 PRO,,2026-03-16 00:45:00.000,2026-03-16 01:45:00.000,2026-03-16 00:45:00.000,2026-03-16 01:45:00.000,2026-03-16 00:04:00.000,2026-03-16 00:52:00.000,2026-03-14 15:40:19.000,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
10407,2026-03-16 10:45:40.760,24268,53164686,ReturnOpsGM,GM-RACK-18008,ARM190AR,02-2,Active,Completed,5685613,ULSV,TL,80187,,2026-03-16 00:45:00.000,2026-03-16 01:45:00.000,2026-03-16 00:45:00.000,2026-03-16 01:45:00.000,2026-03-16 00:45:00.000,2026-03-16 01:45:00.000,2026-03-16 03:58:26.000,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
10352,2026-03-16 10:45:40.760,24213,53163739,GMOps,GM-USA-18008,ARM660A,02-3,Active,Pending,3364959,EVRP,TL,U5322,,2026-03-16 00:45:00.000,2026-03-16 01:45:00.000,2026-03-16 00:45:00.000,2026-03-16 01:45:00.000,NULL,NULL,2026-03-14 20:24:37.000,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
10331,2026-03-16 10:45:40.760,24192,53163718,GMOps,GM-USA-18008,ARM190A,02-3,Active,Pending,3364903,ULSV,TL,80187,,2026-03-16 00:45:00.000,2026-03-16 01:45:00.000,2026-03-16 00:45:00.000,2026-03-16 01:45:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
9655,2026-03-16 10:45:40.760,23516,53153682,Mexico GM,GM-MEX-18008,ARM785VAU,02-2,Cancelled,Cancelled,3671652,PAMT,TL,240697,NULL,2026-03-16 00:45:00.000,2026-03-16 01:45:00.000,2026-03-16 00:45:00.000,2026-03-16 01:45:00.000,NULL,NULL,2026-03-10 06:55:33.000,"Avancez-VAA, Arlington, TX",NULL,NULL
8774,2026-03-16 10:45:40.760,22803,53109115,ReturnOpsGM,GM-RACK-18008,ARM660AR,12-2,Active,Completed,5684425,EVRP,TL,U5336,,2026-03-16 00:45:00.000,2026-03-16 01:45:00.000,2026-03-16 00:45:00.000,2026-03-16 01:45:00.000,2026-03-16 00:45:00.000,2026-03-16 01:45:00.000,NULL,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
9793,2026-03-16 10:45:40.760,23654,53156370,GMOps,GM-IML-18008,ARD310D,01-3,Active,Completed,3364888,APAD,ITL,300620,,2026-03-16 00:45:00.000,2026-03-16 02:15:00.000,2026-03-16 00:45:00.000,2026-03-16 02:15:00.000,2026-03-16 00:40:00.000,2026-03-16 02:30:00.000,2026-03-16 07:38:53.000,"Avancez-VAA, Arlington, TX",NULL,NULL
9794,2026-03-16 10:45:40.760,23654,53156370,GMOps,GM-IML-18008,ARD310D,01-3,Active,Completed,3364888,APAD,ITL,300620,,2026-03-16 00:45:00.000,2026-03-16 02:15:00.000,2026-03-16 00:45:00.000,2026-03-16 02:15:00.000,2026-03-16 00:40:00.000,2026-03-16 02:30:00.000,2026-03-16 07:38:53.000,"Avancez-VAA, Arlington, TX",NULL,NULL
11492,2026-03-16 10:45:40.760,25335,53212209,GMOps,GM-USA-18008,ARM162A,12-2,Active,Completed,5375771,LGSI,TL,6523013,,2026-03-16 00:45:00.000,2026-03-16 01:45:00.000,2026-03-16 00:45:00.000,2026-03-16 01:45:00.000,2026-03-16 01:00:00.000,2026-03-16 02:08:00.000,2026-03-16 04:47:21.000,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
11300,2026-03-16 10:45:40.760,25143,53209822,GMOps,GM-USA-18008,ARM152VA,05-2,Active,Completed,3401762,BLXW,TL,3507,,2026-03-16 00:30:00.000,2026-03-16 01:30:00.000,2026-03-16 00:30:00.000,2026-03-16 01:30:00.000,2026-03-16 00:11:00.000,2026-03-16 00:40:00.000,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
10507,2026-03-16 10:45:40.760,24368,53167260,GMOps,GM-USA-18008,ARG106L,01-3,Active,Completed,5360771,ITSB,MR,R363,,2026-03-16 00:20:00.000,2026-03-16 01:20:00.000,2026-03-16 00:20:00.000,2026-03-16 01:20:00.000,2026-03-15 23:54:00.000,2026-03-16 01:49:00.000,2026-03-16 02:06:47.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10611,2026-03-16 10:45:40.760,24472,53168639,GMOps,GM-USA-18008,ARM101A,02-3,Active,Pending,4377358,ULSV,TL,645211,,2026-03-16 00:00:00.000,2026-03-16 01:15:00.000,2026-03-16 00:00:00.000,2026-03-16 01:15:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-F1,18008-F1
10673,2026-03-16 10:45:40.760,24534,53168863,GMOps,GM-USA-18008,ARM617L,04-2,Active,Completed,3490548,SYFN,TL,95,,2026-03-16 00:00:00.000,2026-03-16 01:00:00.000,2026-03-16 00:00:00.000,2026-03-16 01:00:00.000,2026-03-15 23:45:00.000,2026-03-16 01:54:00.000,2026-03-16 02:12:45.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10881,2026-03-16 10:45:40.760,24742,53172352,GMOps,GM-USA-18008,ARM260L,12-3,Active,Completed,5579520,SYFN,TL,34026,,2026-03-16 00:00:00.000,2026-03-16 01:00:00.000,2026-03-16 00:00:00.000,2026-03-16 01:00:00.000,2026-03-16 00:01:00.000,2026-03-16 04:14:00.000,2026-03-16 04:19:53.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10138,2026-03-16 10:45:40.760,23999,53161876,GMOps,GM-USA-18008,ARM661V,04-2,Active,Completed,3401814,SYFN,TL,29403,,2026-03-16 00:00:00.000,2026-03-16 01:15:00.000,2026-03-16 00:00:00.000,2026-03-16 01:15:00.000,2026-03-15 23:43:00.000,2026-03-16 01:55:00.000,2026-03-16 02:12:18.000,"Avancez-VAA, Arlington, TX",NULL,NULL
